,eidx,aidx,pattern,phrase,TQBAFc_level,TQBAFc_base_score,TQBAFc_class,TQBAFc_strength,TQBAFc'_base_score,TQBAFc'_class,TQBAFc'_strength,BQBAFc_level,BQBAFc_base_score,BQBAFc_class,BQBAFc_strength,BQBAFc'_base_score,BQBAFc'_class,BQBAFc'_strength
135838,8447,54,"[['SPACY:POS-ADV'], ['SENTIMENT:pos']]",well worth,2,0.5688168340626688,Positive,0.8977232182332735,0.5688168340626688,Positive,0.8977232182332735,2,0.5688168340626688,Positive,0.6880226603992138,0.5688168340626688,Positive,0.6880226603992138
135839,8447,73,"[['SPACY:POS-ADV'], ['LEMMA:the']]",well the,1,0.301796064853113,Negative,0.301796064853113,0.301796064853113,Negative,0.301796064853113,1,0.301796064853113,Negative,0.301796064853113,0.301796064853113,Negative,0.301796064853113
135840,8447,75,"[['LEMMA:be'], ['SPACY:POS-ADV']]",is well,1,0.5772941810617407,Negative,0.248387796891136,0.5772941810617407,Negative,0.248387796891136,2,0.5772941810617407,Negative,0.5772941810617407,0.5772941810617407,Negative,0.5772941810617407
135841,8447,90,"[['LEMMA:be'], ['SENTIMENT:pos'], ['LEMMA:and'], ['SENTIMENT:pos']]",is soft and comfortable,4,0.16242119730348403,Negative,0.16242119730348403,0.16242119730348403,Negative,0.16242119730348403,1,0.16242119730348403,Negative,-1.311478622204674,-0.16242119730348403,Positive,1.3114786222046741
135842,8447,92,"[['LEMMA:be'], ['SPACY:POS-ADV'], ['SENTIMENT:pos']]",is well worth,3,0.6578127683412094,Positive,0.6578127683412094,0.6578127683412094,Positive,0.6578127683412094,1,0.6578127683412094,Positive,0.7685412476786826,0.6578127683412094,Positive,0.7685412476786826
135843,8447,96,"[['LEMMA:be'], ['SENTIMENT:pos'], ['SENTIMENT:pos']]",is well worth,3,0.17480903193525785,Negative,0.17480903193525785,0.17480903193525785,Negative,0.17480903193525785,1,0.17480903193525785,Negative,-0.17732218715087059,-0.17480903193525785,Positive,0.17732218715087059
136332,8475,3,"[['SENTIMENT:pos'], ['LEMMA:and']]",comfortable and,2,0.39357131772745946,Positive,0.4782735764519491,0.39357131772745946,Positive,0.4782735764519491,2,0.39357131772745946,Positive,0.5127771440640044,0.39357131772745946,Positive,0.5127771440640044
136333,8475,4,[['SENTIMENT:neg']],abuse,1,0.33599987985033963,Negative,0.33599987985033963,0.33599987985033963,Negative,0.33599987985033963,1,0.33599987985033963,Negative,0.33599987985033963,0.33599987985033963,Negative,0.33599987985033963
136334,8475,6,"[['LEMMA:and'], ['SENTIMENT:pos']]",and useful,2,0.414556236620918,Positive,0.37179202419035234,0.414556236620918,Positive,0.37179202419035234,2,0.414556236620918,Positive,0.533762062957463,0.414556236620918,Positive,0.533762062957463
136335,8475,11,[['SENTIMENT:pos']],comfortable,1,0.8344407843558151,Positive,4.130273491491517,0.8344407843558151,Positive,4.130273491491517,3,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
136336,8475,14,[['LEMMA:comfortable']],comfortable,2,0.6962319460127344,Positive,0.6243077775131244,0.6962319460127344,Positive,0.6243077775131244,2,0.6962319460127344,Positive,0.8154377723492794,0.6962319460127344,Positive,0.8154377723492794
136337,8475,15,"[['SENTIMENT:pos'], ['LEMMA:and'], ['SENTIMENT:pos']]",comfortable and useful,3,0.08552842486113137,Negative,0.08552842486113137,0.08552842486113137,Negative,0.08552842486113137,1,0.08552842486113137,Negative,-0.6191593527843331,-0.08552842486113137,Positive,0.6191593527843331
136338,8475,23,"[['LEMMA:be'], ['SENTIMENT:pos']]",are useful,2,0.10900968974043718,Positive,0.30840032939510253,0.10900968974043718,Positive,0.30840032939510253,2,0.10900968974043718,Positive,0.2282155160769822,0.10900968974043718,Positive,0.2282155160769822
136339,8475,24,"[['LEMMA:be'], ['SENTIMENT:pos'], ['LEMMA:and']]",are useful and,3,0.39878127930933077,Positive,0.39878127930933077,0.39878127930933077,Positive,0.39878127930933077,1,0.39878127930933077,Positive,0.7979225100743144,0.39878127930933077,Positive,0.7979225100743144
136340,8475,32,[['LEMMA:good']],good,2,0.8261430053774454,Positive,0.8261430053774454,0.8261430053774454,Positive,0.8261430053774454,1,0.8261430053774454,Positive,0.9453488317139904,0.8261430053774454,Positive,0.9453488317139904
136341,8475,54,"[['SPACY:POS-ADV'], ['SENTIMENT:pos']]",Very comfortable,2,0.5688168340626688,Positive,0.5688168340626688,0.5688168340626688,Positive,0.5688168340626688,1,0.5688168340626688,Positive,0.6880226603992138,0.5688168340626688,Positive,0.6880226603992138
136342,8475,62,"[['SENTIMENT:pos'], ['LEMMA:for']]",useful for,2,0.11809916014505936,Positive,0.11809916014505936,0.11809916014505936,Positive,0.11809916014505936,1,0.11809916014505936,Positive,0.23730498648160436,0.11809916014505936,Positive,0.23730498648160436
136343,8475,70,"[['LEMMA:comfortable'], ['LEMMA:and']]",comfortable and,3,0.14384833699922006,Negative,0.14384833699922006,0.14384833699922006,Negative,0.14384833699922006,1,0.14384833699922006,Negative,-0.8425151500380608,-0.14384833699922006,Positive,0.8425151500380608
136344,8475,73,"[['SPACY:POS-ADV'], ['LEMMA:the']]",especially the,1,0.301796064853113,Negative,0.301796064853113,0.301796064853113,Negative,0.301796064853113,1,0.301796064853113,Negative,0.301796064853113,0.301796064853113,Negative,0.301796064853113
136656,8497,1,[['LEMMA:return']],returned,1,2.053910177937124,Negative,2.4243460301578414,2.053910177937124,Negative,2.4243460301578414,2,2.053910177937124,Negative,2.053910177937124,2.053910177937124,Negative,2.053910177937124
136657,8497,4,[['SENTIMENT:neg']],disappointment,1,0.33599987985033963,Negative,0.33599987985033963,0.33599987985033963,Negative,0.33599987985033963,1,0.33599987985033963,Negative,0.33599987985033963,0.33599987985033963,Negative,0.33599987985033963
136658,8497,11,[['SENTIMENT:pos']],like,1,0.8344407843558151,Positive,1.6605837897332605,0.8344407843558151,Positive,1.6605837897332605,2,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
136659,8497,32,[['LEMMA:good']],best,2,0.8261430053774454,Positive,0.8261430053774454,0.8261430053774454,Positive,0.8261430053774454,1,0.8261430053774454,Positive,1.6605837897332605,0.8261430053774454,Positive,1.6605837897332605
136660,8497,34,"[['HYPERNYM:move.v.02', 'LEMMA:return']]",returned,2,0.7408717044414351,Negative,0.7408717044414351,0.7408717044414351,Negative,0.7408717044414351,1,0.7408717044414351,Negative,2.8089603330574664,0.7408717044414351,Negative,2.8089603330574664
136661,8497,43,"[['LEMMA:be'], ['LEMMA:small']]",was smaller,2,0.3743252494551325,Negative,0.3743252494551325,0.3743252494551325,Negative,0.3743252494551325,1,0.3743252494551325,Negative,0.6362555336940241,0.3743252494551325,Negative,0.6362555336940241
136662,8497,44,[['LEMMA:small']],smaller,1,0.26193028423889164,Negative,0.6362555336940241,0.26193028423889164,Negative,0.6362555336940241,2,0.26193028423889164,Negative,0.26193028423889164,0.26193028423889164,Negative,0.26193028423889164
136663,8497,75,"[['LEMMA:be'], ['SPACY:POS-ADV']]",been already,1,0.5772941810617407,Negative,0.5772941810617407,0.5772941810617407,Negative,0.5772941810617407,1,0.5772941810617407,Negative,0.5772941810617407,0.5772941810617407,Negative,0.5772941810617407
136664,8497,88,[['HYPERNYM:move.v.02']],returned,1,0.014178450678907228,Negative,0.3846143028996248,0.014178450678907228,Negative,0.3846143028996248,2,0.014178450678907228,Negative,0.014178450678907228,0.014178450678907228,Negative,0.014178450678907228
136665,8497,89,[['LEMMA:but']],but,1,0.1235078268291778,Positive,0.1235078268291778,0.1235078268291778,Positive,0.1235078268291778,1,0.1235078268291778,Positive,0.1235078268291778,0.1235078268291778,Positive,0.1235078268291778
136666,8497,91,"[['SPACY:POS-ADV'], ['SPACY:POS-ADV']]",already even,1,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577,1,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577
137000,8516,6,"[['LEMMA:and'], ['SENTIMENT:pos']]",and loved,2,0.414556236620918,Positive,0.414556236620918,0.414556236620918,Positive,0.414556236620918,1,0.414556236620918,Positive,0.692703164739523,0.414556236620918,Positive,0.692703164739523
137001,8516,11,[['SENTIMENT:pos']],loved,1,0.8344407843558151,Positive,2.7035003818431136,0.8344407843558151,Positive,2.7035003818431136,2,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
137002,8516,18,[['LEMMA:love']],loved,2,0.6283603554889348,Positive,0.6283603554889348,0.6283603554889348,Positive,0.6283603554889348,1,0.6283603554889348,Positive,0.9065072836075398,0.6283603554889348,Positive,0.9065072836075398
137003,8516,32,[['LEMMA:good']],better,2,0.8261430053774454,Positive,0.8261430053774454,0.8261430053774454,Positive,0.8261430053774454,1,0.8261430053774454,Positive,1.1042899334960505,0.8261430053774454,Positive,1.1042899334960505
137004,8516,71,[['LEMMA:year']],years,1,1.1361600663810385,Positive,1.1361600663810385,1.1361600663810385,Positive,1.1361600663810385,1,1.1361600663810385,Positive,1.1361600663810385,1.1361600663810385,Positive,1.1361600663810385
137005,8516,91,"[['SPACY:POS-ADV'], ['SPACY:POS-ADV']]",almost now,1,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577,1,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577
137426,8543,2,[['LEMMA:not']],n't,1,0.3157930414372283,Negative,0.26112907017814413,0.3157930414372283,Negative,0.26112907017814413,2,0.3157930414372283,Negative,0.3157930414372283,0.3157930414372283,Negative,0.3157930414372283
137427,8543,3,"[['SENTIMENT:pos'], ['LEMMA:and']]",better and,2,0.39357131772745946,Positive,0.3508071052968938,0.39357131772745946,Positive,0.3508071052968938,2,0.39357131772745946,Positive,0.48628696043366115,0.39357131772745946,Positive,0.48628696043366115
137428,8543,4,[['SENTIMENT:neg']],limited,1,0.33599987985033963,Negative,0.9068486344573949,0.33599987985033963,Negative,0.9068486344573949,3,0.33599987985033963,Negative,0.33599987985033963,0.33599987985033963,Negative,0.33599987985033963
137429,8543,6,"[['LEMMA:and'], ['SENTIMENT:pos']]",and eager,2,0.414556236620918,Positive,0.37179202419035234,0.414556236620918,Positive,0.37179202419035234,2,0.414556236620918,Positive,0.5072718793271197,0.414556236620918,Positive,0.5072718793271197
137430,8543,7,"[['SENTIMENT:pos'], ['SENTIMENT:pos']]",pretty useful,2,0.11881763471109229,Positive,0.031413118743463364,0.11881763471109229,Positive,0.031413118743463364,2,0.11881763471109229,Positive,0.21153327741729397,0.11881763471109229,Positive,0.21153327741729397
137431,8543,8,"[['LEMMA:be'], ['SENTIMENT:neg']]",was limited,2,0.221947848969945,Negative,0.43914527117868973,0.221947848969945,Negative,0.43914527117868973,2,0.221947848969945,Negative,0.38994778889511483,0.221947848969945,Negative,0.38994778889511483
137432,8543,11,[['SENTIMENT:pos']],better,1,0.8344407843558151,Positive,5.3955231048173555,0.8344407843558151,Positive,5.3955231048173555,3,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
137433,8543,12,"[['SPACY:POS-ADV'], ['SENTIMENT:neg']]",obviously expensive,2,0.13170745798638936,Negative,0.13170348342836563,0.13170745798638936,Negative,0.13170348342836563,2,0.13170745798638936,Negative,0.2997073979115592,0.13170745798638936,Negative,0.2997073979115592
137434,8543,15,"[['SENTIMENT:pos'], ['LEMMA:and'], ['SENTIMENT:pos']]",better and eager,3,0.08552842486113137,Negative,0.08552842486113137,0.08552842486113137,Negative,0.08552842486113137,1,0.08552842486113137,Negative,-0.9080304148996495,-0.08552842486113137,Positive,0.9080304148996495
137435,8543,16,"[['LEMMA:be'], ['SPACY:POS-ADV'], ['SENTIMENT:neg']]",'s obviously expensive,3,7.949116047435395e-06,Positive,7.949116047435395e-06,7.949116047435395e-06,Positive,7.949116047435395e-06,1,7.949116047435395e-06,Positive,-0.5883465393263821,-7.949116047435395e-06,Negative,0.5883465393263821
137436,8543,22,"[['LEMMA:perfect', 'SENTIMENT:pos']]",perfect,2,1.5996836852471954,Positive,1.5996836852471954,1.5996836852471954,Positive,1.5996836852471954,1,1.5996836852471954,Positive,1.692399327953397,1.5996836852471954,Positive,1.692399327953397
137437,8543,23,"[['LEMMA:be'], ['SENTIMENT:pos']]",'m better,2,0.10900968974043718,Positive,0.021605173772808253,0.10900968974043718,Positive,0.021605173772808253,2,0.10900968974043718,Positive,0.20172533244663887,0.10900968974043718,Positive,0.20172533244663887
137438,8543,26,"[['SENTIMENT:pos', 'SPACY:POS-ADV']]",pretty,2,0.3438158294550501,Positive,0.3438158294550501,0.3438158294550501,Positive,0.3438158294550501,1,0.3438158294550501,Positive,0.4365314721612518,0.3438158294550501,Positive,0.4365314721612518
137439,8543,28,"[['HYPERNYM:be.v.05'], ['SENTIMENT:neg']]",was limited,3,0.21719742220874472,Negative,0.21719742220874472,0.21719742220874472,Negative,0.21719742220874472,1,0.21719742220874472,Negative,0.6071452111038596,0.21719742220874472,Negative,0.6071452111038596
137440,8543,32,[['LEMMA:good']],better,2,0.8261430053774454,Positive,0.8261430053774454,0.8261430053774454,Positive,0.8261430053774454,1,0.8261430053774454,Positive,0.9188586480836471,0.8261430053774454,Positive,0.9188586480836471
137441,8543,35,"[['LEMMA:do'], ['LEMMA:not']]",Does n't,2,0.054663971259084176,Positive,0.054663971259084176,0.054663971259084176,Positive,0.054663971259084176,1,0.054663971259084176,Positive,-0.26112907017814413,-0.054663971259084176,Negative,0.26112907017814413
137442,8543,54,"[['SPACY:POS-ADV'], ['SENTIMENT:pos']]",now eager,2,0.5688168340626688,Positive,0.8977232182332735,0.5688168340626688,Positive,0.8977232182332735,2,0.5688168340626688,Positive,0.6615324767688705,0.5688168340626688,Positive,0.6615324767688705
137443,8543,62,"[['SENTIMENT:pos'], ['LEMMA:for']]",worth For,2,0.11809916014505936,Positive,0.11809916014505936,0.11809916014505936,Positive,0.11809916014505936,1,0.11809916014505936,Positive,0.21081480285126103,0.11809916014505936,Positive,0.21081480285126103
137444,8543,75,"[['LEMMA:be'], ['SPACY:POS-ADV']]",'s pretty,1,0.5772941810617407,Negative,0.2483838223331123,0.5772941810617407,Negative,0.2483838223331123,2,0.5772941810617407,Negative,0.5772941810617407,0.5772941810617407,Negative,0.5772941810617407
137445,8543,89,[['LEMMA:but']],but,1,0.1235078268291778,Positive,0.1235078268291778,0.1235078268291778,Positive,0.1235078268291778,1,0.1235078268291778,Positive,0.1235078268291778,0.1235078268291778,Positive,0.1235078268291778
137446,8543,91,"[['SPACY:POS-ADV'], ['SPACY:POS-ADV']]",obviously pretty,1,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577,1,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577
137447,8543,92,"[['LEMMA:be'], ['SPACY:POS-ADV'], ['SENTIMENT:pos']]",'s pretty useful,3,0.6578127683412094,Positive,0.6578127683412094,0.6578127683412094,Positive,0.6578127683412094,1,0.6578127683412094,Positive,1.0306981545792095,0.6578127683412094,Positive,1.0306981545792095
137448,8543,96,"[['LEMMA:be'], ['SENTIMENT:pos'], ['SENTIMENT:pos']]",'s pretty useful,3,0.17480903193525785,Negative,0.17480903193525785,0.17480903193525785,Negative,0.17480903193525785,1,0.17480903193525785,Negative,-0.23844957792867497,-0.17480903193525785,Positive,0.23844957792867497
137704,8560,1,[['LEMMA:return']],returned,1,2.053910177937124,Negative,2.8102479232605755,2.053910177937124,Negative,2.8102479232605755,2,2.053910177937124,Negative,2.053910177937124,2.053910177937124,Negative,2.053910177937124
137705,8560,2,[['LEMMA:not']],not,1,0.3157930414372283,Negative,0.2760400535424864,0.3157930414372283,Negative,0.2760400535424864,2,0.3157930414372283,Negative,0.3157930414372283,0.3157930414372283,Negative,0.3157930414372283
137706,8560,4,[['SENTIMENT:neg']],bust,1,0.33599987985033963,Negative,2.033954169851053,0.33599987985033963,Negative,2.033954169851053,4,0.33599987985033963,Negative,0.33599987985033963,0.33599987985033963,Negative,0.33599987985033963
137707,8560,8,"[['LEMMA:be'], ['SENTIMENT:neg']]",was weird,2,0.221947848969945,Negative,0.7188219883565844,0.221947848969945,Negative,0.7188219883565844,2,0.221947848969945,Negative,0.2779478289450016,0.221947848969945,Negative,0.2779478289450016
137708,8560,9,[['HYPERNYM:not.r.01']],not,2,0.21949070773035015,Negative,0.21949070773035015,0.21949070773035015,Negative,0.21949070773035015,1,0.21949070773035015,Negative,0.3247550548760929,0.21949070773035015,Negative,0.3247550548760929
137709,8560,11,[['SENTIMENT:pos']],like,1,0.8344407843558151,Positive,1.6930700018433862,0.8344407843558151,Positive,1.6930700018433862,2,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
137710,8560,12,"[['SPACY:POS-ADV'], ['SENTIMENT:neg']]",not picky,2,0.13170745798638936,Negative,0.28148943696609763,0.13170745798638936,Negative,0.28148943696609763,3,0.13170745798638936,Negative,0.18770743796144596,0.13170745798638936,Negative,0.18770743796144596
137711,8560,16,"[['LEMMA:be'], ['SPACY:POS-ADV'], ['SENTIMENT:neg']]",'m not picky,3,7.949116047435395e-06,Positive,-0.2995639579594165,-7.949116047435395e-06,Negative,0.2995639579594165,2,7.949116047435395e-06,Positive,-0.33202303411083367,-7.949116047435395e-06,Negative,0.33202303411083367
137712,8560,17,"[['SENTIMENT:pos'], ['LEMMA:!']]",nice !,2,0.858629217487571,Positive,0.858629217487571,0.858629217487571,Positive,0.858629217487571,1,0.858629217487571,Positive,1.6930700018433862,0.858629217487571,Positive,1.6930700018433862
137713,8560,19,[['HYPERNYM:return.v.14']],returned,2,0.157598333759145,Positive,0.157598333759145,0.157598333759145,Positive,0.157598333759145,1,0.157598333759145,Positive,-0.8693567552094169,-0.157598333759145,Negative,0.8693567552094169
137714,8560,27,"[['LEMMA:be'], ['LEMMA:too']]",were too,2,0.28014623041473224,Negative,0.28014623041473224,0.28014623041473224,Negative,0.28014623041473224,1,0.28014623041473224,Negative,0.4244697756801674,0.28014623041473224,Negative,0.4244697756801674
137715,8560,28,"[['HYPERNYM:be.v.05'], ['SENTIMENT:neg']]",was weird,3,0.21719742220874472,Negative,0.21719742220874472,0.21719742220874472,Negative,0.21719742220874472,1,0.21719742220874472,Negative,0.30984669852374525,0.21719742220874472,Negative,0.30984669852374525
137716,8560,30,"[['SENTIMENT:neg'], ['SPACY:POS-ADV']]",bust then,2,0.027870048916449987,Negative,0.027870048916449987,0.027870048916449987,Negative,0.027870048916449987,1,0.027870048916449987,Negative,0.08387002889150659,0.027870048916449987,Negative,0.08387002889150659
137717,8560,33,"[['LEMMA:the'], ['LEMMA:be'], ['SENTIMENT:neg']]",the were loose,3,0.28138908734202217,Negative,0.28138908734202217,0.28138908734202217,Negative,0.28138908734202217,1,0.28138908734202217,Negative,0.3740383636570227,0.28138908734202217,Negative,0.3740383636570227
137718,8560,37,"[['SENTIMENT:neg'], ['LEMMA:and']]",bust and,2,0.2392058873305867,Negative,0.7756330406196206,0.2392058873305867,Negative,0.7756330406196206,2,0.2392058873305867,Negative,0.2952058673056433,0.2392058873305867,Negative,0.2952058673056433
137719,8560,42,"[['LEMMA:be'], ['LEMMA:not']]",'m not,2,0.10687127744651449,Positive,0.10687127744651449,0.10687127744651449,Positive,0.10687127744651449,1,0.10687127744651449,Positive,-0.14271661496466348,-0.10687127744651449,Negative,0.14271661496466348
137720,8560,46,"[['HYPERNYM:be.v.05'], ['SPACY:POS-ADV'], ['SENTIMENT:neg']]",was just bad,4,0.29957190707546394,Negative,0.29957190707546394,0.29957190707546394,Negative,0.29957190707546394,1,0.29957190707546394,Negative,0.6315949411862976,0.29957190707546394,Negative,0.6315949411862976
137721,8560,48,"[['LEMMA:not'], ['SPACY:POS-ADV']]",not really,2,0.41161611380366964,Positive,0.41161611380366964,0.41161611380366964,Positive,0.41161611380366964,1,0.41161611380366964,Positive,-0.19846474755423077,-0.41161611380366964,Negative,0.19846474755423077
137722,8560,49,"[['LEMMA:be'], ['SENTIMENT:neg'], ['LEMMA:and']]",was bad and,3,0.003424740328255035,Positive,0.003424740328255035,0.003424740328255035,Positive,0.003424740328255035,1,0.003424740328255035,Positive,-0.23682746963956713,-0.003424740328255035,Negative,0.23682746963956713
137723,8560,66,"[['LEMMA:be'], ['LEMMA:return']]",be returned,2,0.9139360790825967,Negative,0.9139360790825967,0.9139360790825967,Negative,0.9139360790825967,1,0.9139360790825967,Negative,1.9408911680511585,0.9139360790825967,Negative,1.9408911680511585
137724,8560,73,"[['SPACY:POS-ADV'], ['LEMMA:the']]",quite the,1,0.301796064853113,Negative,0.301796064853113,0.301796064853113,Negative,0.301796064853113,1,0.301796064853113,Negative,0.301796064853113,0.301796064853113,Negative,0.301796064853113
137725,8560,75,"[['LEMMA:be'], ['SPACY:POS-ADV']]",was quite,1,0.5772941810617407,Negative,1.3531809290202204,0.5772941810617407,Negative,1.3531809290202201,3,0.5772941810617407,Negative,0.5772941810617407,0.5772941810617407,Negative,0.5772941810617407
137726,8560,78,"[['SENTIMENT:neg'], ['LEMMA:and'], ['SPACY:POS-ADV']]",bad and really,3,0.5381395234531614,Negative,0.5381395234531614,0.5381395234531614,Negative,0.5381395234531614,1,0.5381395234531614,Negative,0.685742457105983,0.5381395234531614,Negative,0.685742457105983
137727,8560,89,[['LEMMA:but']],but,1,0.1235078268291778,Positive,0.1235078268291778,0.1235078268291778,Positive,0.1235078268291778,1,0.1235078268291778,Positive,0.1235078268291778,0.1235078268291778,Positive,0.1235078268291778
137728,8560,91,"[['SPACY:POS-ADV'], ['SPACY:POS-ADV']]",then there,1,0.5048165142121577,Negative,0.2990084573103229,0.5048165142121577,Negative,0.2990084573103229,2,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577
137729,8560,93,"[['LEMMA:the'], ['SENTIMENT:neg']]",the bust,2,0.20388238038109446,Negative,0.20388238038109446,0.20388238038109446,Negative,0.20388238038109446,1,0.20388238038109446,Negative,0.2598823603561511,0.20388238038109446,Negative,0.2598823603561511
137730,8560,95,"[['SENTIMENT:neg'], ['LEMMA:the']]",bad The,2,0.3097426052391332,Positive,0.3097426052391332,0.3097426052391332,Positive,0.3097426052391332,1,0.3097426052391332,Positive,0.2537426252640766,0.3097426052391332,Positive,0.2537426252640766
137731,8560,99,"[['LEMMA:the'], ['LEMMA:be'], ['SPACY:POS-ADV']]",The were also,2,0.3993941772872963,Negative,0.3993941772872963,0.3993941772872963,Negative,0.3993941772872963,1,0.3993941772872963,Negative,0.5437177225527314,0.3993941772872963,Negative,0.5437177225527314
137754,8563,2,[['LEMMA:not']],not,1,0.3157930414372283,Negative,0.42718413918523707,0.3157930414372283,Negative,0.42718413918523707,2,0.3157930414372283,Negative,0.3157930414372283,0.3157930414372283,Negative,0.3157930414372283
137755,8563,4,[['SENTIMENT:neg']],cold,1,0.33599987985033963,Negative,3.234406659790575,0.33599987985033963,Negative,3.234406659790575,3,0.33599987985033963,Negative,0.33599987985033963,0.33599987985033963,Negative,0.33599987985033963
137756,8563,8,"[['LEMMA:be'], ['SENTIMENT:neg']]",were cold,2,0.221947848969945,Negative,0.22023547880581748,0.221947848969945,Negative,0.22023547880581748,2,0.221947848969945,Negative,0.30594781893252987,0.221947848969945,Negative,0.30594781893252987
137757,8563,9,[['HYPERNYM:not.r.01']],not,2,0.21949070773035015,Negative,0.21949070773035015,0.21949070773035015,Negative,0.21949070773035015,1,0.21949070773035015,Negative,0.3247550548760929,0.21949070773035015,Negative,0.3247550548760929
137758,8563,11,[['SENTIMENT:pos']],good,1,0.8344407843558151,Positive,1.7695934794736976,0.8344407843558151,Positive,1.7695934794736976,2,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
137759,8563,12,"[['SPACY:POS-ADV'], ['SENTIMENT:neg']]",n't fall,2,0.13170745798638936,Negative,0.13170745798638936,0.13170745798638936,Negative,0.13170745798638936,1,0.13170745798638936,Negative,0.21570742794897427,0.13170745798638936,Negative,0.21570742794897427
137760,8563,23,"[['LEMMA:be'], ['SENTIMENT:pos']]",are good,2,0.10900968974043718,Positive,0.10900968974043718,0.10900968974043718,Positive,0.10900968974043718,1,0.10900968974043718,Positive,0.5262300819183447,0.10900968974043718,Positive,0.5262300819183447
137761,8563,32,[['LEMMA:good']],good,2,0.8261430053774454,Positive,0.8261430053774454,0.8261430053774454,Positive,0.8261430053774454,1,0.8261430053774454,Positive,1.243363397555353,0.8261430053774454,Positive,1.243363397555353
137762,8563,35,"[['LEMMA:do'], ['LEMMA:not']]",do n't,2,0.054663971259084176,Positive,0.054663971259084176,0.054663971259084176,Positive,0.054663971259084176,1,0.054663971259084176,Positive,-0.0506003758866586,-0.054663971259084176,Negative,0.0506003758866586
137763,8563,37,"[['SENTIMENT:neg'], ['LEMMA:and']]",cold and,2,0.2392058873305867,Negative,0.2374935171664592,0.2392058873305867,Negative,0.2374935171664592,2,0.2392058873305867,Negative,0.32320585729317164,0.2392058873305867,Negative,0.32320585729317164
137764,8563,42,"[['LEMMA:be'], ['LEMMA:not']]",are not,2,0.10687127744651449,Positive,0.10687127744651449,0.10687127744651449,Positive,0.10687127744651449,1,0.10687127744651449,Positive,-0.5756872507609689,-0.10687127744651449,Negative,0.5756872507609689
137765,8563,49,"[['LEMMA:be'], ['SENTIMENT:neg'], ['LEMMA:and']]",were cold and,3,0.003424740328255035,Positive,0.003424740328255035,0.003424740328255035,Positive,0.003424740328255035,1,0.003424740328255035,Positive,-0.6257289358974465,-0.003424740328255035,Negative,0.6257289358974465
137766,8563,51,"[['SENTIMENT:neg'], ['LEMMA:money']]",waste money,2,2.3089703259815693,Negative,2.3089703259815693,2.3089703259815693,Negative,2.3089703259815693,1,2.3089703259815693,Negative,2.392970295944154,2.3089703259815693,Negative,2.392970295944154
137767,8563,75,"[['LEMMA:be'], ['SPACY:POS-ADV']]",are not,1,0.5772941810617407,Negative,0.5238585423384834,0.5772941810617407,Negative,0.5238585423384834,2,0.5772941810617407,Negative,0.5772941810617407,0.5772941810617407,Negative,0.5772941810617407
137768,8563,91,"[['SPACY:POS-ADV'], ['SPACY:POS-ADV']]",however not,1,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577,1,0.5048165142121577,Negative,0.5048165142121577,0.5048165142121577,Negative,0.5048165142121577
137783,8565,4,[['SENTIMENT:neg']],worn,1,0.33599987985033963,Negative,0.33599987985033963,0.33599987985033963,Negative,0.33599987985033963,1,0.33599987985033963,Negative,0.33599987985033963,0.33599987985033963,Negative,0.33599987985033963
137784,8565,11,[['SENTIMENT:pos']],loving,1,0.8344407843558151,Positive,2.5791364228728746,0.8344407843558151,Positive,2.5791364228728746,3,0.8344407843558151,Positive,0.8344407843558151,0.8344407843558151,Positive,0.8344407843558151
137785,8565,17,"[['SENTIMENT:pos'], ['LEMMA:!']]",loving !,2,0.858629217487571,Positive,0.9329774053876292,0.858629217487571,Positive,0.9329774053876292,2,0.858629217487571,Positive,1.136776145606176,0.858629217487571,Positive,1.136776145606176
137786,8565,18,[['LEMMA:love']],loving,2,0.6283603554889348,Positive,0.7027085433889929,0.6283603554889348,Positive,0.7027085433889929,2,0.6283603554889348,Positive,0.9065072836075398,0.6283603554889348,Positive,0.9065072836075398
137787,8565,23,"[['LEMMA:be'], ['SENTIMENT:pos']]",are loving,2,0.10900968974043718,Positive,0.10900968974043718,0.10900968974043718,Positive,0.10900968974043718,1,0.10900968974043718,Positive,0.3871566178590422,0.10900968974043718,Positive,0.3871566178590422
